,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
1833,361841,3929105817,5817.0,138856,Een broodje soort van deeg met groente en kip erin mmm,3929105830.0,my,0,1,11,0.0,,16,"['Een', 'broodje', 'soort', 'van', 'deeg', 'met', 'groente', 'en', 'kip', 'erin', 'mmm']","['Een', 'broodje', 'soort', 'van', 'deeg', 'met', 'groente', 'en', 'kip', 'erin', 'mm']","['een', 'broodje', 'soort', 'van', 'deeg', 'met', 'groente', 'en', 'kip', 'erin', 'mm']","['broodje', 'soort', 'deeg', 'groente', 'kip', 'erin', 'mm']","['broodje', 'soort', 'deeg', 'groente', 'kip', 'erin', 'mm']","['broodj', 'soort', 'deg', 'groent', 'kip', 'erin', 'mm']","broodj,soort,deg,groent,kip,erin,mm",3,0,0,0,0,0,0,0,0,1,1,0,0,"['kip', 'broodj', 'groent']",3,"kip,broodj,groent",24,7,"[2, 2, 1]",1.6666666666666667
1851,362842,3929105829,5829.0,134972,2 maar dan wel aardbeien taart,3929105816.0,my,0,1,10,0.0,,24,"['2', 'maar', 'dan', 'wel', 'aardbeien', 'taart']","['2', 'maar', 'dan', 'wel', 'aardbeien', 'taart']","['2', 'maar', 'dan', 'wel', 'aardbeien', 'taart']","['wel', 'aardbeien', 'taart']","['wel', 'aardbeien', 'taart']","['wel', 'aardbei', 'taart']","wel,aardbei,taart",2,0,0,0,0,0,0,0,0,1,1,0,0,"['aardbei', 'taart']",2,"aardbei,taart",5,3,"[1, 4]",2.5
1884,367489,2927205450,5450.0,122451,Wie is nou de kip???????,,group,0,1,10,1.0,,18,"['Wie', 'is', 'nou', 'de', 'kip']","['Wie', 'is', 'nou', 'de', 'kip']","['wie', 'is', 'nou', 'de', 'kip']","['nou', 'kip']","['nou', 'kip']","['nou', 'kip']","nou,kip",1,0,0,0,0,0,0,0,0,0,0,1,0,['kip'],1,kip,11,2,[2],2.0
1920,374846,5526105164,5164.0,146863,"Dit ziet er echt heel lekker uit manderijn,banaan en kiwi.",,group,0,0,10,2.0,,19,"['Dit', 'ziet', 'er', 'echt', 'heel', 'lekker', 'uit', 'manderijn', 'banaan', 'en', 'kiwi']","['Dit', 'ziet', 'er', 'echt', 'heel', 'lekker', 'uit', 'manderijn', 'banaan', 'en', 'kiwi']","['dit', 'ziet', 'er', 'echt', 'heel', 'lekker', 'uit', 'manderijn', 'banaan', 'en', 'kiwi']","['ziet', 'echt', 'heel', 'lekker', 'manderijn', 'banaan', 'kiwi']","['ziet', 'echt', 'heel', 'lekker', 'manderijn', 'banaan', 'kiwi']","['ziet', 'echt', 'hel', 'lekker', 'manderijn', 'banan', 'kiwi']","ziet,echt,hel,lekker,manderijn,banan,kiwi",2,0,0,0,0,0,0,0,0,0,0,0,1,"['kiwi', 'banan']",2,"kiwi,banan",1,7,"[1.4, 2]",1.7
1923,375009,5526105170,5170.0,145210,Met soep en een toetje,,group,0,1,10,0.0,,16,"['Met', 'soep', 'en', 'een', 'toetje']","['Met', 'soep', 'en', 'een', 'toetje']","['met', 'soep', 'en', 'een', 'toetje']","['soep', 'toetje']","['soep', 'toetje']","['soep', 'toetj']","soep,toetj",0,0,0,0,1,0,0,0,1,0,1,0,0,"['soep', 'toetj']",2,"soep,toetj",17,2,[1.6],1.6
1932,377742,5526305209,5209.0,146700,Qq Zik laat hele tijd aan je moet een appel Je moet je zelf een appel maken met alles rood in een hanenkam moeten groen groen groen verliefd verliefd op Stan,,group,0,1,11,0.0,,18,"['Qq', 'Zik', 'laat', 'hele', 'tijd', 'aan', 'je', 'moet', 'een', 'appel', 'Je', 'moet', 'je', 'zelf', 'een', 'appel', 'maken', 'met', 'alles', 'rood', 'in', 'een', 'hanenkam', 'moeten', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'op', 'Stan']","['Qq', 'Zik', 'laat', 'hele', 'tijd', 'aan', 'je', 'moet', 'een', 'appel', 'Je', 'moet', 'je', 'zelf', 'een', 'appel', 'maken', 'met', 'alles', 'rood', 'in', 'een', 'hanenkam', 'moeten', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'op', 'Stan']","['qq', 'zik', 'laat', 'hele', 'tijd', 'aan', 'je', 'moet', 'een', 'appel', 'je', 'moet', 'je', 'zelf', 'een', 'appel', 'maken', 'met', 'alles', 'rood', 'in', 'een', 'hanenkam', 'moeten', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'op', 'stan']","['qq', 'zik', 'laat', 'hele', 'tijd', 'appel', 'appel', 'maken', 'rood', 'hanenkam', 'moeten', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'stan']","['qq', 'zik', 'laat', 'hele', 'tijd', 'appel', 'appel', 'maken', 'rood', 'hanenkam', 'moeten', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'stan']","['qq', 'zik', 'lat', 'hel', 'tijd', 'appel', 'appel', 'mak', 'rod', 'hanenkam', 'moet', 'groen', 'groen', 'groen', 'verliefd', 'verliefd', 'stan']","qq,zik,lat,hel,tijd,appel,appel,mak,rod,hanenkam,moet,groen,groen,groen,verliefd,verliefd,stan",1,0,0,0,0,0,0,0,0,0,1,0,0,"['appel', 'appel']",2,"appel,appel",22,17,"[2, 2]",2.0
1937,377989,5526305216,5216.0,145264,Doe de bananen Shake,5526305218.0,my,0,0,11,0.0,,16,"['Doe', 'de', 'bananen', 'Shake']","['Doe', 'de', 'bananen', 'Shake']","['doe', 'de', 'bananen', 'shake']","['doe', 'bananen', 'shake']","['doe', 'bananen', 'shake']","['doe', 'banan', 'shak']","doe,banan,shak",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,10,3,[2],2.0
1938,378242,5526305221,5221.0,144358,Brood,,group,0,1,10,0.0,,16,['Brood'],['Brood'],['brood'],['brood'],['brood'],['brod'],brod,1,0,0,0,0,0,0,0,0,0,1,0,0,['brod'],1,brod,3,1,[1.2],1.2
1944,378488,5526305226,5226.0,145945,Ik ben een appel,,group,0,1,11,0.0,,17,"['Ik', 'ben', 'een', 'appel']","['Ik', 'ben', 'een', 'appel']","['ik', 'ben', 'een', 'appel']",['appel'],['appel'],['appel'],appel,1,0,0,0,0,0,0,0,0,0,1,0,0,['appel'],1,appel,12,1,[2],2.0
1949,379903,5730206035,6035.0,153097,Jullie soep mee,,group,0,1,10,0.0,,19,"['Jullie', 'soep', 'mee']","['Jullie', 'soep', 'mee']","['jullie', 'soep', 'mee']","['jullie', 'soep', 'mee']","['jullie', 'soep', 'mee']","['jullie', 'soep', 'mee']","jullie,soep,mee",0,0,0,0,0,0,0,0,1,0,1,0,0,['soep'],1,soep,7,3,[1.6],1.6
1952,380074,5730206039,6039.0,153296,Lekker wortels,,group,0,1,11,2.0,,18,"['Lekker', 'wortels']","['Lekker', 'wortels']","['lekker', 'wortels']","['lekker', 'wortels']","['lekker', 'wortels']","['lekker', 'wortel']","lekker,wortel",1,0,0,0,0,0,0,0,0,0,0,0,1,['wortel'],1,wortel,4,2,[1],1.0
1955,380183,5730206048,6048.0,153273,Ik heb zin in pannenkoeken,,group,0,1,11,2.0,,21,"['Ik', 'heb', 'zin', 'in', 'pannenkoeken']","['Ik', 'heb', 'zin', 'in', 'pannenkoeken']","['ik', 'heb', 'zin', 'in', 'pannenkoeken']","['zin', 'pannenkoeken']","['zin', 'pannenkoeken']","['zin', 'pannenkoek']","zin,pannenkoek",0,0,0,0,0,0,0,0,0,1,0,0,1,['pannenkoek'],1,pannenkoek,2,2,[2.4],2.4
1968,397765,3030806158,6158.0,169442,Fc kip,3030806153.0,my,0,1,11,0.0,,16,"['Fc', 'kip']","['Fc', 'kip']","['fc', 'kip']","['fc', 'kip']","['fc', 'kip']","['fc', 'kip']","fc,kip",1,0,0,0,0,0,0,0,0,0,1,0,0,['kip'],1,kip,4,2,[2],2.0
1969,401449,3310002266,2266.0,166409,Doneer luna ze zijn bijna uitgestoven ,,group,0,0,12,1.0,,17,"['Doneer', 'luna', 'ze', 'zijn', 'bijna', 'uitgestoven']","['Doneer', 'luna', 'ze', 'zijn', 'bijna', 'uitgestoven']","['doneer', 'luna', 'ze', 'zijn', 'bijna', 'uitgestoven']","['doneer', 'luna', 'bijna', 'uitgestoven']","['doneer', 'luna', 'bijna', 'uitgestoven']","['doner', 'luna', 'bijna', 'uitgestov']","doner,luna,bijna,uitgestov",0,0,0,0,0,0,0,0,1,0,0,1,0,['doner'],1,doner,4,4,[2],2.0
1970,401486,3310002270,2270.0,166345,Jij bent een perzik luna,,group,2,0,11,0.0,,18,"['Jij', 'bent', 'een', 'perzik', 'luna']","['Jij', 'bent', 'een', 'perzik', 'luna']","['jij', 'bent', 'een', 'perzik', 'luna']","['jij', 'bent', 'perzik', 'luna']","['jij', 'bent', 'perzik', 'luna']","['jij', 'bent', 'perzik', 'luna']","jij,bent,perzik,luna",1,0,0,0,0,0,0,0,0,0,1,0,0,['perzik'],1,perzik,5,4,[2],2.0
1978,403537,3330105976,5976.0,164912,Lekker thee aan het drinken,,group,0,1,10,0.0,,24,"['Lekker', 'thee', 'aan', 'het', 'drinken']","['Lekker', 'thee', 'aan', 'het', 'drinken']","['lekker', 'thee', 'aan', 'het', 'drinken']","['lekker', 'thee', 'drinken']","['lekker', 'thee', 'drinken']","['lekker', 'thee', 'drink']","lekker,thee,drink",0,2,0,0,0,0,0,0,0,0,1,0,0,"['drink', 'thee']",2,"drink,thee",10,3,[2],2.0
1980,403580,3330105976,5976.0,165921,Maar straks ga ik kip eten,3330106003.0,my,0,1,10,0.0,,24,"['Maar', 'straks', 'ga', 'ik', 'kip', 'eten']","['Maar', 'straks', 'ga', 'ik', 'kip', 'eten']","['maar', 'straks', 'ga', 'ik', 'kip', 'eten']","['straks', 'ga', 'kip', 'eten']","['straks', 'ga', 'kip', 'eten']","['strak', 'ga', 'kip', 'eten']","strak,ga,kip,eten",1,0,0,0,1,0,0,0,0,0,1,0,0,"['kip', 'eten']",2,"kip,eten",10,4,[2],2.0
1984,404157,3330106005,6005.0,167746,Ik zag twee beren broodje smeren oh wat was een dat wonder,3330105976.0,my,0,1,9,0.0,,17,"['Ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'dat', 'wonder']","['Ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'dat', 'wonder']","['ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'dat', 'wonder']","['zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wonder']","['zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wonder']","['zag', 'twee', 'ber', 'broodj', 'smer', 'oh', 'wonder']","zag,twee,ber,broodj,smer,oh,wonder",1,0,0,0,0,0,0,0,0,1,1,0,0,['broodj'],1,broodj,30,7,[2],2.0
1985,404158,3330106005,6005.0,167747,Ik zag twee beren broodje smeren oh wat was een wonder dat was hihihi hahaha stond erbij en ik keek er naar,3330105976.0,my,0,1,9,0.0,,17,"['Ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'wonder', 'dat', 'was', 'hihihi', 'hahaha', 'stond', 'erbij', 'en', 'ik', 'keek', 'er', 'naar']","['Ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'wonder', 'dat', 'was', 'hihihi', 'hahaha', 'stond', 'erbij', 'en', 'ik', 'keek', 'er', 'naar']","['ik', 'zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wat', 'was', 'een', 'wonder', 'dat', 'was', 'hihihi', 'hahaha', 'stond', 'erbij', 'en', 'ik', 'keek', 'er', 'naar']","['zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wonder', 'hihihi', 'hahaha', 'stond', 'erbij', 'keek']","['zag', 'twee', 'beren', 'broodje', 'smeren', 'oh', 'wonder', 'hihihi', 'hahaha', 'stond', 'erbij', 'keek']","['zag', 'twee', 'ber', 'broodj', 'smer', 'oh', 'wonder', 'hihihi', 'hahaha', 'stond', 'erbij', 'kek']","zag,twee,ber,broodj,smer,oh,wonder,hihihi,hahaha,stond,erbij,kek",1,0,0,0,0,0,0,0,0,1,1,0,0,['broodj'],1,broodj,30,12,[2],2.0
2007,405749,3330106017,6017.0,165283,Ik ook brood met ei,,group,0,0,9,0.0,,16,"['Ik', 'ook', 'brood', 'met', 'ei']","['Ik', 'ook', 'brood', 'met', 'ei']","['ik', 'ook', 'brood', 'met', 'ei']","['brood', 'ei']","['brood', 'ei']","['brod', 'ei']","brod,ei",1,0,0,0,0,0,0,0,0,0,1,0,0,['brod'],1,brod,17,2,[1.2],1.2
2013,408212,3829805950,5950.0,159810,Ik spaghetti ,3829805959.0,my,0,0,10,0.0,,0,"['Ik', 'spaghetti']","['Ik', 'spaghetti']","['ik', 'spaghetti']",['spaghetti'],['spaghetti'],['spaghetti'],spaghetti,0,0,0,0,0,0,0,0,1,0,1,0,0,['spaghetti'],1,spaghetti,12,1,[1.8],1.8
2018,409054,3829805957,5957.0,160487,Oke ik ook zo ik ga kibbeling eeten ,,group,0,0,10,0.0,,15,"['Oke', 'ik', 'ook', 'zo', 'ik', 'ga', 'kibbeling', 'eeten']","['Oke', 'ik', 'ook', 'zo', 'ik', 'ga', 'kibbeling', 'eeten']","['oke', 'ik', 'ook', 'zo', 'ik', 'ga', 'kibbeling', 'eeten']","['oke', 'ga', 'kibbeling', 'eeten']","['oke', 'ga', 'kibbeling', 'eeten']","['oke', 'ga', 'kibbel', 'eet']","oke,ga,kibbel,eet",0,0,0,0,1,0,0,0,0,1,1,0,0,"['kibbel', 'eet']",2,"kibbel,eet",29,4,[1],1.0
2019,409055,3829805957,5957.0,160489,Jordi jij vind kibbeling tog ook lekker,,group,0,0,10,0.0,,15,"['Jordi', 'jij', 'vind', 'kibbeling', 'tog', 'ook', 'lekker']","['Jordi', 'jij', 'vind', 'kibbeling', 'tog', 'ook', 'lekker']","['jordi', 'jij', 'vind', 'kibbeling', 'tog', 'ook', 'lekker']","['jordi', 'jij', 'vind', 'kibbeling', 'tog', 'lekker']","['jordi', 'jij', 'vind', 'kibbeling', 'tog', 'lekker']","['jordi', 'jij', 'vind', 'kibbel', 'tog', 'lekker']","jordi,jij,vind,kibbel,tog,lekker",0,0,0,0,0,0,0,0,0,1,1,0,0,['kibbel'],1,kibbel,29,6,[1],1.0
2022,409245,3829805958,5958.0,160140,Flesjes dozijn dosis Fish band Check die Sjaak cd's Dutch vatbaar zien Chai dan Cuba Shanxi sushi gestart,,group,0,1,9,0.0,,14,"['Flesjes', 'dozijn', 'dosis', 'Fish', 'band', 'Check', 'die', 'Sjaak', 'cd', 's', 'Dutch', 'vatbaar', 'zien', 'Chai', 'dan', 'Cuba', 'Shanxi', 'sushi', 'gestart']","['Flesjes', 'dozijn', 'dosis', 'Fish', 'band', 'Check', 'die', 'Sjaak', 'cd', 's', 'Dutch', 'vatbaar', 'zien', 'Chai', 'dan', 'Cuba', 'Shanxi', 'sushi', 'gestart']","['flesjes', 'dozijn', 'dosis', 'fish', 'band', 'check', 'die', 'sjaak', 'cd', 's', 'dutch', 'vatbaar', 'zien', 'chai', 'dan', 'cuba', 'shanxi', 'sushi', 'gestart']","['flesjes', 'dozijn', 'dosis', 'fish', 'band', 'check', 'sjaak', 'cd', 'dutch', 'vatbaar', 'zien', 'chai', 'cuba', 'shanxi', 'sushi', 'gestart']","['flesjes', 'dozijn', 'dosis', 'fish', 'band', 'check', 'sjaak', 'cd', 'dutch', 'vatbaar', 'zien', 'chai', 'cuba', 'shanxi', 'sushi', 'gestart']","['flesjes', 'dozijn', 'dosis', 'fish', 'band', 'check', 'sjak', 'cd', 'dutch', 'vatbar', 'zien', 'chai', 'cuba', 'shanxi', 'sushi', 'gestart']","flesjes,dozijn,dosis,fish,band,check,sjak,cd,dutch,vatbar,zien,chai,cuba,shanxi,sushi,gestart",0,0,0,0,0,0,0,0,1,0,1,0,0,['sushi'],1,sushi,14,16,[1.6],1.6
2023,409254,3829805958,5958.0,160475,Finish Church vindt hand GmbH van vis club VNV HSL kan hun naam Jan kan Ben beetje,,group,0,1,9,0.0,,14,"['Finish', 'Church', 'vindt', 'hand', 'GmbH', 'van', 'vis', 'club', 'VNV', 'HSL', 'kan', 'hun', 'naam', 'Jan', 'kan', 'Ben', 'beetje']","['Finish', 'Church', 'vindt', 'hand', 'GmbH', 'van', 'vis', 'club', 'VNV', 'HSL', 'kan', 'hun', 'naam', 'Jan', 'kan', 'Ben', 'beetje']","['finish', 'church', 'vindt', 'hand', 'gmbh', 'van', 'vis', 'club', 'vnv', 'hsl', 'kan', 'hun', 'naam', 'jan', 'kan', 'ben', 'beetje']","['finish', 'church', 'vindt', 'hand', 'gmbh', 'vis', 'club', 'vnv', 'hsl', 'naam', 'jan', 'beetje']","['finish', 'church', 'vindt', 'hand', 'gmbh', 'vis', 'club', 'vnv', 'hsl', 'naam', 'jan', 'beetje']","['finish', 'church', 'vindt', 'hand', 'gmbh', 'vis', 'club', 'vnv', 'hsl', 'nam', 'jan', 'beetj']","finish,church,vindt,hand,gmbh,vis,club,vnv,hsl,nam,jan,beetj",1,0,0,0,0,0,0,0,0,0,1,0,0,['vis'],1,vis,14,12,[1],1.0
2027,409348,3829805959,5959.0,159710,Ik eet kibbeling,3829805970.0,my,0,1,10,0.0,,21,"['Ik', 'eet', 'kibbeling']","['Ik', 'eet', 'kibbeling']","['ik', 'eet', 'kibbeling']","['eet', 'kibbeling']","['eet', 'kibbeling']","['eet', 'kibbel']","eet,kibbel",0,0,0,0,1,0,0,0,0,1,1,0,0,"['kibbel', 'eet']",2,"kibbel,eet",13,2,[1],1.0
2028,409350,3829805959,5959.0,159726,Wat eet jij ik kibbeling,3829805950.0,my,0,1,10,0.0,,21,"['Wat', 'eet', 'jij', 'ik', 'kibbeling']","['Wat', 'eet', 'jij', 'ik', 'kibbeling']","['wat', 'eet', 'jij', 'ik', 'kibbeling']","['eet', 'jij', 'kibbeling']","['eet', 'jij', 'kibbeling']","['eet', 'jij', 'kibbel']","eet,jij,kibbel",0,0,0,0,1,0,0,0,0,1,1,0,0,"['kibbel', 'eet']",2,"kibbel,eet",13,3,[1],1.0
2029,409381,3829805959,5959.0,160748,En een banaan,3829805957.0,my,0,1,10,0.0,,21,"['En', 'een', 'banaan']","['En', 'een', 'banaan']","['en', 'een', 'banaan']",['banaan'],['banaan'],['banan'],banan,1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,13,1,[2],2.0
2034,410051,3829805964,5964.0,158617,X nood Budo jarig neus basis bruid neus Marius hfksucjhdjf doch Cup bui vrijdag voorraad vis,,group,0,1,10,0.0,,16,"['X', 'nood', 'Budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'Marius', 'hfksucjhdjf', 'doch', 'Cup', 'bui', 'vrijdag', 'voorraad', 'vis']","['X', 'nood', 'Budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'Marius', 'hfksucjhdjf', 'doch', 'Cup', 'bui', 'vrijdag', 'voorraad', 'vis']","['x', 'nood', 'budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'marius', 'hfksucjhdjf', 'doch', 'cup', 'bui', 'vrijdag', 'voorraad', 'vis']","['nood', 'budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'marius', 'hfksucjhdjf', 'cup', 'bui', 'vrijdag', 'voorraad', 'vis']","['nood', 'budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'marius', 'hfksucjhdjf', 'cup', 'bui', 'vrijdag', 'voorraad', 'vis']","['nod', 'budo', 'jarig', 'neus', 'basis', 'bruid', 'neus', 'marius', 'hfksucjhdjf', 'cup', 'bui', 'vrijdag', 'voorrad', 'vis']","nod,budo,jarig,neus,basis,bruid,neus,marius,hfksucjhdjf,cup,bui,vrijdag,voorrad,vis",1,0,0,0,0,0,0,0,0,0,1,0,0,['vis'],1,vis,9,14,[1],1.0
2040,410957,3829805969,5969.0,160824,"Kijk is naar jezelf, kip",3829805957.0,my,0,1,10,0.0,,15,"['Kijk', 'is', 'naar', 'jezelf', 'kip']","['Kijk', 'is', 'naar', 'jezelf', 'kip']","['kijk', 'is', 'naar', 'jezelf', 'kip']","['kijk', 'jezelf', 'kip']","['kijk', 'jezelf', 'kip']","['kijk', 'jezelf', 'kip']","kijk,jezelf,kip",1,0,0,0,0,0,0,0,0,0,1,0,0,['kip'],1,kip,12,3,[2],2.0
2046,411307,3829805970,5970.0,159767,Ik kip en brocoli en aardappelen,3829805959.0,my,0,0,10,0.0,,20,"['Ik', 'kip', 'en', 'brocoli', 'en', 'aardappelen']","['Ik', 'kip', 'en', 'brocoli', 'en', 'aardappelen']","['ik', 'kip', 'en', 'brocoli', 'en', 'aardappelen']","['kip', 'brocoli', 'aardappelen']","['kip', 'brocoli', 'aardappelen']","['kip', 'brocoli', 'aardappel']","kip,brocoli,aardappel",2,0,0,0,0,0,0,0,0,0,1,0,0,"['kip', 'aardappel']",2,"kip,aardappel",19,3,"[2, 1.4]",1.7
2059,414938,5830306081,6081.0,170295,Bloomkool en salade en rijst en kippenpootjes,5830306074.0,my,0,1,11,0.0,,16,"['Bloomkool', 'en', 'salade', 'en', 'rijst', 'en', 'kippenpootjes']","['Bloomkool', 'en', 'salade', 'en', 'rijst', 'en', 'kippenpootjes']","['bloomkool', 'en', 'salade', 'en', 'rijst', 'en', 'kippenpootjes']","['bloomkool', 'salade', 'rijst', 'kippenpootjes']","['bloomkool', 'salade', 'rijst', 'kippenpootjes']","['bloomkol', 'salad', 'rijst', 'kippenpootjes']","bloomkol,salad,rijst,kippenpootjes",2,0,0,0,0,0,0,0,1,0,1,0,0,"['rijst', 'salad']",2,"rijst,salad",14,4,"[1.2, 1.8]",1.5
2066,418201,3929005803,5803.0,159253,Die vis is vet plat,3929005811.0,my,0,1,10,0.0,,20,"['Die', 'vis', 'is', 'vet', 'plat']","['Die', 'vis', 'is', 'vet', 'plat']","['die', 'vis', 'is', 'vet', 'plat']","['vis', 'vet', 'plat']","['vis', 'vet', 'plat']","['vis', 'vet', 'plat']","vis,vet,plat",1,0,0,0,0,0,0,0,0,0,1,0,0,['vis'],1,vis,54,3,[1],1.0
2067,418220,3929005803,5803.0,159422,Ik kom zo man ik moet mijn moeder helpen met sperziebonen,3929005811.0,my,0,1,10,0.0,,20,"['Ik', 'kom', 'zo', 'man', 'ik', 'moet', 'mijn', 'moeder', 'helpen', 'met', 'sperziebonen']","['Ik', 'kom', 'zo', 'man', 'ik', 'moet', 'mijn', 'moeder', 'helpen', 'met', 'sperziebonen']","['ik', 'kom', 'zo', 'man', 'ik', 'moet', 'mijn', 'moeder', 'helpen', 'met', 'sperziebonen']","['kom', 'man', 'moeder', 'helpen', 'sperziebonen']","['kom', 'man', 'moeder', 'helpen', 'sperziebonen']","['kom', 'man', 'moeder', 'help', 'sperziebon']","kom,man,moeder,help,sperziebon",1,0,0,0,0,0,0,0,0,0,1,0,0,['sperziebon'],1,sperziebon,54,5,[1.2],1.2
2069,418651,3929005811,5811.0,159246,Een vis die zingt,3929005803.0,my,0,1,10,0.0,,14,"['Een', 'vis', 'die', 'zingt']","['Een', 'vis', 'die', 'zingt']","['een', 'vis', 'die', 'zingt']","['vis', 'zingt']","['vis', 'zingt']","['vis', 'zingt']","vis,zingt",1,0,0,0,0,0,0,0,0,0,1,0,0,['vis'],1,vis,25,2,[1],1.0
2084,420497,3929105822,5822.0,158708,Jij ben Jij bent een sinaasappel,,group,0,1,11,0.0,,21,"['Jij', 'ben', 'Jij', 'bent', 'een', 'sinaasappel']","['Jij', 'ben', 'Jij', 'bent', 'een', 'sinaasappel']","['jij', 'ben', 'jij', 'bent', 'een', 'sinaasappel']","['jij', 'jij', 'bent', 'sinaasappel']","['jij', 'jij', 'bent', 'sinaasappel']","['jij', 'jij', 'bent', 'sinaasappel']","jij,jij,bent,sinaasappel",1,0,0,0,0,0,0,0,0,0,1,0,0,['sinaasappel'],1,sinaasappel,4,4,[1],1.0
2087,423463,2927205432,5432.0,162150,"Ja, alles behalve die avocado en die avocado mousse????????????",2927205440.0,my,0,1,10,0.0,,14,"['Ja', 'alles', 'behalve', 'die', 'avocado', 'en', 'die', 'avocado', 'mousse']","['Ja', 'alles', 'behalve', 'die', 'avocado', 'en', 'die', 'avocado', 'mousse']","['ja', 'alles', 'behalve', 'die', 'avocado', 'en', 'die', 'avocado', 'mousse']","['behalve', 'avocado', 'avocado', 'mousse']","['behalve', 'avocado', 'avocado', 'mousse']","['behalv', 'avocado', 'avocado', 'mous']","behalv,avocado,avocado,mous",1,0,0,0,0,0,0,0,1,0,1,0,0,"['avocado', 'avocado', 'mous']",3,"avocado,avocado,mous",6,4,"[1, 1, 4]",2.0
2089,423502,2927205436,5436.0,156712, KipSate ,,group,0,1,10,0.0,,14,['KipSate'],['KipSate'],['kipsate'],['kipsate'],['kipsate'],['kipsat'],kipsat,0,0,0,0,0,0,0,0,1,0,1,0,0,['kipsat'],1,kipsat,11,1,[2.2],2.2
2100,423703,2927205440,5440.0,161777,Sophie vis oke ik weel priv,,group,0,1,10,0.0,,18,"['Sophie', 'vis', 'oke', 'ik', 'weel', 'priv']","['Sophie', 'vis', 'oke', 'ik', 'weel', 'priv']","['sophie', 'vis', 'oke', 'ik', 'weel', 'priv']","['sophie', 'vis', 'oke', 'weel', 'priv']","['sophie', 'vis', 'oke', 'weel', 'priv']","['sophie', 'vis', 'oke', 'wel', 'priv']","sophie,vis,oke,wel,priv",1,0,0,0,0,0,0,0,0,0,1,0,0,['vis'],1,vis,21,5,[1],1.0
2101,423812,2927205443,5443.0,156875, Ik ben lekker thee aan het drinken??????,,group,0,1,9,0.0,,15,"['Ik', 'ben', 'lekker', 'thee', 'aan', 'het', 'drinken']","['Ik', 'ben', 'lekker', 'thee', 'aan', 'het', 'drinken']","['ik', 'ben', 'lekker', 'thee', 'aan', 'het', 'drinken']","['lekker', 'thee', 'drinken']","['lekker', 'thee', 'drinken']","['lekker', 'thee', 'drink']","lekker,thee,drink",0,2,0,0,0,0,0,0,0,0,1,0,0,"['drink', 'thee']",2,"drink,thee",22,3,[2],2.0
